time;V(2)
2.084399093;0.095004383
2.084421769;0.094233848
2.084444444;0.093576180
2.084467120;0.093016278
2.084489796;0.092542223
2.084512472;0.092144567
2.084535147;0.091815821
2.084557823;0.091550088
2.084580499;0.091342795
2.084603175;0.091184062
2.084625850;0.091086603
2.084648526;0.091039913
2.084671202;0.091042329
2.084693878;0.091096828
2.084716553;0.091201346
2.084739229;0.091358549
2.084761905;0.091571014
2.084784580;0.091832346
2.084807256;0.092165186
2.084829932;0.092567577
2.084852608;0.093047184
2.084875283;0.093613684
2.084897959;0.094279295
2.084920635;0.095059509
2.084943311;0.095974137
2.084965986;0.097048825
2.084988662;0.098317305
2.085011338;0.099824873
2.085034014;0.101633943
2.085056689;0.103833436
2.085079365;0.106555581
2.085102041;0.110008586
2.085124717;0.114547348
2.085147392;0.120851975
2.085170068;0.130501045
2.085192744;0.148843741
2.085215420;0.346124126
2.085238095;0.977400764
2.085260771;1.006953609
2.085283447;1.020367202
2.085306122;1.029039705
2.085328798;1.035389944
2.085351474;1.040360843
2.085374150;1.044408210
2.085396825;1.047790091
2.085419501;1.050666684
2.085442177;1.053144237
2.085464853;1.055296773
2.085487528;1.057177874
2.085510204;1.058825573
2.085532880;1.060274571
2.085555556;1.061546327
2.085578231;1.062659616
2.085600907;1.063629434
2.085623583;1.064467839
2.085646259;1.065184551
2.085668934;1.065787405
2.085691610;1.066282659
2.085714286;1.066675242
2.085736961;1.066968924
2.085759637;1.067166444
2.085782313;1.067269585
2.085804989;1.067279251
2.085827664;1.067195477
2.085850340;1.067017438
2.085873016;1.066743415
2.085895692;1.066370765
2.085918367;1.065895810
2.085941043;1.065313733
2.085963719;1.064618408
2.085986395;1.063802163
2.086009070;1.062855479
2.086031746;1.061766551
2.086054422;1.060520715
2.086077098;1.059099632
2.086099773;1.057480104
2.086122449;1.055629898
2.086145125;1.053514538
2.086167800;1.051079991
2.086190476;1.048254632
2.086213152;1.044936093
2.086235828;1.040970832
2.086258503;1.036113258
2.086281179;1.029933632
2.086303855;1.021565416
2.086326531;1.008839031
2.086349206;0.982481393
2.086371882;0.461052881
2.086394558;0.799402430
2.086417234;1.573972820
2.086439909;-2.318397155
2.086462585;1.218943180
2.086485261;1.082146877
2.086507937;0.396947012
2.086530612;1.214393130
2.086553288;1.638358590
2.086575964;0.100052149
2.086598639;0.098514591
2.086621315;0.097220040
2.086643991;0.096132259
2.086666667;0.095197150
2.086689342;0.094399089
2.086712018;0.093717728
2.086734694;0.093137149
2.086757370;0.092644802
2.086780045;0.092230743
2.086802721;0.091887091
2.086825397;0.091607620
2.086848073;0.091387483
2.086870748;0.091216035
2.086893424;0.091106875
2.086916100;0.091048728
2.086938776;0.091042672
2.086961451;0.091082747
2.086984127;0.091175484
2.087006803;0.091320406
2.087029478;0.091519885
2.087052154;0.091767750
2.087074830;0.092085444
2.087097506;0.092471130
2.087120181;0.092932060
2.087142857;0.093477397
2.087165533;0.094118708
2.087188209;0.094870629
2.087210884;0.095751839
2.087233560;0.096786438
2.087256236;0.098005992
2.087278912;0.099452659
2.087301587;0.101184141
2.087324263;0.103281939
2.087346939;0.105865892
2.087369615;0.109121849
2.087392290;0.113359892
2.087414966;0.119155226
2.087437642;0.127770266
2.087460317;0.142983543
2.087482993;0.198050164
2.087505669;0.960131848
2.087528345;1.002431211
2.087551020;1.017812256
2.087573696;1.027282535
2.087596372;1.034065002
2.087619048;1.039309251
2.087641723;1.043545969
2.087664399;1.047067477
2.087687075;1.050051866
2.087709751;1.052615615
2.087732426;1.054839034
2.087755102;1.056779783
2.087777778;1.058480584
2.087800454;1.059972222
2.087823129;1.061283503
2.087845805;1.062432244
2.087868481;1.063434239
2.087891156;1.064302179
2.087913832;1.065046283
2.087936508;1.065674798
2.087959184;1.066194325
2.087981859;1.066610088
2.088004535;1.066926110
2.088027211;1.067145359
2.088049887;1.067269835
2.088072562;1.067300638
2.088095238;1.067238000
2.088117914;1.067081286
2.088140590;1.066828994
2.088163265;1.066478687
2.088185941;1.066026923
2.088208617;1.065469158
2.088231293;1.064799566
2.088253968;1.064010843
2.088276644;1.063093905
2.088299320;1.062037496
2.088321995;1.060827636
2.088344671;1.059446875
2.088367347;1.057873202
2.088390023;1.056076110
2.088412698;1.054023194
2.088435374;1.051663814
2.088458050;1.048931371
2.088480726;1.045731519
2.088503401;1.041924378
2.088526077;1.037289719
2.088548753;1.031450761
2.088571429;1.023678888
2.088594104;1.012236403
2.088616780;0.990911213
2.088639456;0.717347385
2.088662132;0.159937292
2.088684807;0.134892269
2.088707483;0.123486555
2.088730159;0.116377063
2.088752834;0.111379010
2.088775510;0.107628795
2.088798186;0.104698895
2.088820862;0.102346255
2.088843537;0.100419786
2.088866213;0.098819442
2.088888889;0.097475818
2.088911565;0.096348366
2.088934240;0.095379908
2.088956916;0.094553689
2.088979592;0.093848189
2.089002268;0.093246621
2.089024943;0.092735769
2.089047619;0.092305167
2.089070295;0.091946521
2.089092971;0.091653265
2.089115646;0.091420270
2.089138322;0.091236097
2.089160998;0.091115268
2.089183673;0.091045719
2.089206349;0.091031285
2.089229025;0.091049295
2.089251701;0.091138083
2.089274376;0.091270820
2.089297052;0.091457469
2.089319728;0.091692042
2.089342404;0.091994827
2.089365079;0.092364107
2.089387755;0.092806744
2.089410431;0.093331419
2.089433107;0.093949078
2.089455782;0.094673568
2.089478458;0.095522515
2.089501134;0.096518588
2.089523810;0.097691375
2.089546485;0.099080180
2.089569161;0.100738482
2.089591837;0.102741185
2.089614512;0.105197300
2.089637188;0.108273536
2.089659864;0.112242680
2.089682540;0.117596294
2.089705215;0.125374872
2.089727891;0.138334920
2.089750567;0.171907259
2.089773243;0.913531921
2.089795918;0.996925216
2.089818594;1.014934929
2.089841270;1.025351318
2.089863946;1.032621443
2.089886621;1.038165641
2.089909297;1.042606359
2.089931973;1.046276371
2.089954649;1.049374300
2.089977324;1.052028160
2.090000000;1.054325239
2.090022676;1.056327667
2.090045351;1.058081169
2.090068027;1.059618553
2.090090703;1.060970289
2.090113379;1.062155222
2.090136054;1.063190002
2.090158730;1.064087974
2.090181406;1.064859892
2.090204082;1.065514430
2.090226757;1.066058541
2.090249433;1.066497755
2.090272109;1.066836360
2.090294785;1.067077557
2.090317460;1.067223559
2.090340136;1.067275674
2.090362812;1.067234326
2.090385488;1.067099082
2.090408163;1.066868630
2.090430839;1.066540756
2.090453515;1.066112250
2.090476190;1.065578821
2.090498866;1.064934950
2.090521542;1.064173680
2.090544218;1.063286351
2.090566893;1.062262226
2.090589569;1.061087986
2.090612245;1.059747019
2.090634921;1.058218438
2.090657596;1.056473352
2.090680272;1.054481298
2.090702948;1.052194775
2.090725624;1.049551793
2.090748299;1.046465254
2.090770975;1.042807481
2.090793651;1.038380391
2.090816327;1.032852095
2.090839002;1.025600849
2.090861678;1.015223740
2.090884354;0.997319179
2.090907029;0.916543648
2.090929705;0.172246021
2.090952381;0.138512613
2.090975057;0.125495350
2.090997732;0.117708532
2.091020408;0.112344126
2.091043084;0.108365338
2.091065760;0.105280164
2.091088435;0.102815792
2.091111111;0.100805473
2.091133787;0.099140150
2.091156463;0.097744849
2.091179138;0.096575795
2.091201814;0.095572502
2.091224490;0.094716967
2.091247166;0.093986419
2.091269841;0.093363140
2.091292517;0.092833208
2.091315193;0.092385607
2.091337868;0.092011604
2.091360544;0.091704282
2.091383220;0.091458215
2.091405896;0.091261153
2.091428571;0.091128558
2.091451247;0.091047555
2.091473923;0.091024771
2.091496599;0.091031361
2.091519274;0.091105626
2.091541950;0.091226367
2.091564626;0.091400391
2.091587302;0.091630549
2.091609977;0.091910165
2.091632653;0.092263469
2.091655329;0.092688356
2.091678005;0.093193045
2.091700680;0.093787904
2.091723356;0.094486032
2.091746032;0.095304075
2.091768707;0.096263385
2.091791383;0.097391719
2.091814059;0.098725785
2.091836735;0.100315222
2.091859410;0.102229046
2.091882086;0.104566708
2.091904762;0.107478341
2.091927438;0.111205257
2.091950113;0.116171088
2.091972789;0.123225864
2.091995465;0.134513040
2.092018141;0.159041102
2.092040816;0.694532415
2.092063492;0.989960672
2.092086168;1.011692572
2.092108844;1.023252480
2.092131519;1.031092216
2.092154195;1.036968330
2.092176871;1.041630360
2.092199546;1.045459262
2.092222222;1.048677437
2.092244898;1.051425984
2.092267574;1.053799978
2.092290249;1.055866478
2.092312925;1.057674487
2.092335601;1.059259005
2.092358277;1.060652285
2.092380952;1.061874277
2.092403628;1.062942536
2.092426304;1.063871100
2.092448980;1.064671282
2.092471655;1.065352201
2.092494331;1.065921186
2.092517007;1.066384077
2.092539683;1.066745435
2.092562358;1.067008696
2.092585034;1.067176304
2.092607710;1.067249757
2.092630385;1.067229686
2.092653061;1.067115850
2.092675737;1.066907147
2.092698413;1.066601556
2.092721088;1.066196108
2.092743764;1.065686764
2.092766440;1.065068290
2.092789116;1.064334069
2.092811791;1.063475848
2.092834467;1.062483391
2.092857143;1.061343995
2.092879819;1.060041856
2.092902494;1.058557130
2.092925170;1.056864623
2.092947846;1.054929140
2.092970522;1.052712608
2.092993197;1.050155043
2.093015873;1.047175920
2.093038549;1.043658380
2.093061224;1.039423646
2.093083900;1.034177903
2.093106576;1.027386305
2.093129252;1.017899088
2.093151927;1.002458710
2.093174603;0.959541537
2.093197279;0.196159092
2.093219955;1.110118048
2.093242630;35.717230719
2.093265306;1.790551795
2.093287982;-0.938225312
2.093310658;1.188359403
2.093333333;1.292832566
2.093356009;0.281461777
2.093378685;0.101219087
2.093401361;0.099487865
2.093424036;0.098038045
2.093446712;0.096815071
2.093469388;0.095785378
2.093492063;0.094899188
2.093514739;0.094142500
2.093537415;0.093496618
2.093560091;0.092946874
2.093582766;0.092481673
2.093605442;0.092091819
2.093628118;0.091770031
2.093650794;0.091510571
2.093673469;0.091308999
2.093696145;0.091155791
2.093718821;0.091063252
2.093741497;0.091021232
2.093764172;0.091026989
2.093786848;0.091087030
2.093809524;0.091195891
2.093832200;0.091357474
2.093854875;0.091574422
2.093877551;0.091840272
2.093900227;0.092178037
2.093922902;0.092585717
2.093945578;0.093071089
2.093968254;0.093643977
2.093990930;0.094316777
2.094013605;0.095105211
2.094036281;0.096029398
2.094058957;0.097115395
2.094081633;0.098397515
2.094104308;0.099921887
2.094126984;0.101752185
2.094149660;0.103979324
2.094172336;0.106738875
2.094195011;0.110245154
2.094217687;0.114865512
2.094240363;0.121310012
2.094263039;0.131251945
2.094285714;0.150571928
2.094308390;0.417455408
2.094331066;0.980463646
2.094353741;1.008005710
2.094376417;1.020995047
2.094399093;1.029485812
2.094421769;1.035734018
2.094444444;1.040638761
2.094467120;1.044639312
2.094489796;1.047985978
2.094512472;1.050834850
2.094535147;1.053289791
2.094557823;1.055423348
2.094580499;1.057288132
2.094603175;1.058921536
2.094625850;1.060357747
2.094648526;1.061617902
2.094671202;1.062720517
2.094693878;1.063680383
2.094716553;1.064509391
2.094739229;1.065217137
2.094761905;1.065811336
2.094784580;1.066298150
2.094807256;1.066682428
2.094829932;1.066967850
2.094852608;1.067157078
2.094875283;1.067251830
2.094897959;1.067252930
2.094920635;1.067160334
2.094943311;1.066973129
2.094965986;1.066689518
2.094988662;1.066306741
2.095011338;1.065821012
2.095034014;1.065227377
2.095056689;1.064519544
2.095079365;1.063689644
2.095102041;1.062727917
2.095124717;1.061622248
2.095147392;1.060357585
2.095170068;1.058915065
2.095192744;1.057270808
2.095215420;1.055391559
2.095238095;1.053241598
2.095260771;1.050764861
2.095283447;1.047886684
2.095306122;1.044499786
2.095328798;1.040442139
2.095351474;1.035452144
2.095374150;1.029065781
2.095396825;1.020326914
2.095419501;1.006742511
2.095442177;0.976257809
2.095464853;0.311745374
2.095487528;-0.586284600
2.095510204;-0.912393379
2.095532880;1.053596148
2.095555556;1.162360791
2.095578231;1.591567836
2.095600907;1.724505807
2.095623583;0.313685623
2.095646259;0.101647802
2.095668934;0.099845459
2.095691610;0.098338580
2.095714286;0.097069604
2.095736961;0.096002418
2.095759637;0.095084528
2.095782313;0.094300909
2.095804989;0.093631814
2.095827664;0.093061782
2.095850340;0.092578606
2.095873016;0.092172617
2.095895692;0.091836137
2.095918367;0.091563117
2.095941043;0.091348848
2.095963719;0.091183044
2.095986395;0.091078893
2.096009070;0.091025484
2.096031746;0.091022794
2.096054422;0.091068454
2.096077098;0.091165539
2.096099773;0.091314823
2.096122449;0.091518743
2.096145125;0.091771058
2.096167800;0.092093590
2.096190476;0.092484447
2.096213152;0.092950992
2.096235828;0.093502529
2.096258503;0.094150790
2.096281179;0.094910633
2.096303855;0.095801025
2.096326531;0.096846451
2.096349206;0.098079013
2.096371882;0.099541641
2.096394558;0.101293188
2.096417234;0.103416947
2.096439909;0.106035725
2.096462585;0.109340679
2.096485261;0.113652392
2.096507937;0.119570191
2.096530612;0.128423196
2.096553288;0.144326121
2.096575964;0.211529911
2.096598639;0.965610548
2.096621315;1.003664849
2.096643991;1.018497625
2.096666667;1.027752261
2.096689342;1.034419115
2.096712018;1.039590354
2.096734694;1.043776310
2.096757370;1.047260122
2.096780045;1.050215122
2.096802721;1.052755083
2.096825397;1.054958664
2.096848073;1.056882451
2.096870748;1.058568443
2.096893424;1.060046932
2.096916100;1.061346311
2.096938776;1.062484139
2.096961451;1.063475998
2.096984127;1.064334401
2.097006803;1.065069435
2.097029478;1.065689220
2.097052154;1.066200268
2.097074830;1.066607703
2.097097506;1.066915474
2.097120181;1.067126466
2.097142857;1.067242606
2.097165533;1.067264919
2.097188209;1.067193563
2.097210884;1.067027818
2.097233560;1.066766091
2.097256236;1.066405846
2.097278912;1.065943533
2.097301587;1.065374467
2.097324263;1.064692677
2.097346939;1.063890666
2.097369615;1.062959115
2.097392290;1.061886480
2.097414966;1.060658414
2.097437642;1.059256978
2.097460317;1.057659519
2.097482993;1.055834581
2.097505669;1.053748630
2.097528345;1.051349162
2.097551020;1.048566829
2.097573696;1.045302899
2.097596372;1.041410049
2.097619048;1.036654290
2.097641723;1.030630318
2.097664399;1.022539218
2.097687075;1.010408677
2.097709751;0.986538435
2.097732426;0.575013250
2.097755102;0.155034585
2.097777778;0.133110257
2.097800454;0.122451115
2.097823129;0.115674207
2.097845805;0.110861424
2.097868481;0.107228525
2.097891156;0.104378986
2.097913832;0.102084437
2.097936508;0.100201645
2.097959184;0.098635154
2.097981859;0.097318411
2.098004535;0.096212528
2.098027211;0.095262048
2.098049887;0.094450860
2.098072562;0.093758096
2.098095238;0.093167451
2.098117914;0.092666075
2.098140590;0.092243791
2.098163265;0.091892519
2.098185941;0.091605878
2.098208617;0.091378883
2.098231293;0.091200461
2.098253968;0.091084724
2.098276644;0.091019971
2.098299320;0.091008924
2.098321995;0.091040260
2.098344671;0.091125670
2.098367347;0.091262782
2.098390023;0.091453837
2.098412698;0.091692804
2.098435374;0.092000350
2.098458050;0.092374697
2.098480726;0.092822816
2.098503401;0.093353516
2.098526077;0.093977910
2.098548753;0.094710045
2.098571429;0.095567817
2.098594104;0.096574260
2.098616780;0.097759452
2.098639456;0.099163411
2.098662132;0.100840647
2.098684807;0.102867689
2.098707483;0.105356168
2.098730159;0.108477394
2.098752834;0.112513014
2.098775510;0.117974144
2.098798186;0.125951723
2.098820862;0.139422524
2.098843537;0.176526194
2.098866213;0.932786465
2.098888889;0.998435260
2.098911565;1.015696702
2.098934240;1.025854850
2.098956916;1.032993611
2.098979592;1.038457236
2.099002268;1.042843006
2.099024943;1.046472758
2.099047619;1.049539617
2.099070295;1.052168533
2.099092971;1.054444941
2.099115646;1.056429794
2.099138322;1.058168024
2.099160998;1.059691899
2.099183673;1.061031455
2.099206349;1.062205258
2.099229025;1.063229730
2.099251701;1.064118035
2.099274376;1.064880783
2.099297052;1.065526519
2.099319728;1.066062103
2.099342404;1.066492965
2.099365079;1.066823312
2.099387755;1.067056263
2.099410431;1.067193965
2.099433107;1.067237641
2.099455782;1.067187643
2.099478458;1.067043458
2.099501134;1.066803687
2.099523810;1.066466016
2.099546485;1.066027126
2.099569161;1.065482602
2.099591837;1.064826772
2.099614512;1.064052498
2.099637188;1.063150901
2.099659864;1.062110969
2.099682540;1.060919030
2.099705215;1.059558020
2.099727891;1.058006445
2.099750567;1.056234537
2.099773243;1.054210784
2.099795918;1.051885978
2.099818594;1.049195628
2.099841270;1.046048710
2.099863946;1.042310964
2.099886621;1.037772400
2.099909297;1.032077150
2.099931973;1.024546963
2.099954649;1.013605154
2.099977324;0.993950515
2.100000000;0.826562488
2.100022676;0.164682174
2.100045351;0.136435653
2.100068027;0.124348179
2.100090703;0.116949518
2.100113379;0.111792708
2.100136054;0.107942470
2.100158730;0.104944086
2.100181406;0.102541816
2.100204082;0.100577845
2.100226757;0.098948231
2.100249433;0.097581151
2.100272109;0.096434655
2.100294785;0.095450101
2.100317460;0.094610186
2.100340136;0.093892839
2.100362812;0.093280855
2.100385488;0.092760698
2.100408163;0.092321654
2.100430839;0.091955223
2.100453515;0.091654675
2.100476190;0.091414736
2.100498866;0.091223534
2.100521542;0.091096109
2.100544218;0.091019963
2.100566893;0.091000590
2.100589569;0.091011687
2.100612245;0.091091481
2.100634921;0.091216556
2.100657596;0.091394963
2.100680272;0.091620863
2.100702948;0.091913784
2.100725624;0.092272076
2.100748299;0.092702335
2.100770975;0.093212907
2.100793651;0.093814315
2.100816327;0.094519854
2.100839002;0.095346424
2.100861678;0.096315709
2.100884354;0.097455930
2.100907029;0.098804447
2.100929705;0.100411849
2.100952381;0.102348611
2.100975057;0.104716517
2.100997732;0.107669731
2.101020408;0.111457117
2.101043084;0.116518381
2.101065760;0.123744807
2.101088435;0.135427147
2.101111111;0.161750380
2.101133787;0.762082868
2.101156463;0.991916094
2.101179138;1.012558596
2.101201814;1.023801112
2.101224490;1.031488700
2.101247166;1.037275072
2.101269841;1.041877173
2.101292517;1.045662807
2.101315193;1.048847962
2.101337868;1.051570222
2.101360544;1.053922581
2.101383220;1.055970796
2.101405896;1.057762993
2.101428571;1.059333590
2.101451247;1.060714363
2.101473923;1.061924971
2.101496599;1.062982718
2.101519274;1.063901459
2.101541950;1.064692348
2.101564626;1.065364376
2.101587302;1.065924767
2.101609977;1.066379266
2.101632653;1.066732341
2.101655329;1.066987361
2.101678005;1.067146682
2.101700680;1.067211738
2.101723356;1.067183078
2.101746032;1.067060386
2.101768707;1.066842464
2.101791383;1.066527208
2.101814059;1.066111535
2.101836735;1.065591285
2.101859410;1.064961080
2.101882086;1.064214137
2.101904762;1.063341983
2.101927438;1.062334122
2.101950113;1.061177526
2.101972789;1.059855958
2.101995465;1.058349010
2.102018141;1.056628497
2.102040816;1.054664779
2.102063492;1.052411688
2.102086168;1.049809158
2.102108844;1.046773121
2.102131519;1.043180901
2.102154195;1.038843383
2.102176871;1.033446485
2.102199546;1.026409508
2.102222222;1.016451278
2.102244898;0.999741658
2.102267574;0.942819821
2.102290249;0.180488037
2.102312925;0.140347827
2.102335601;0.126473694
2.102358277;0.118333552
2.102380952;0.112789445
2.102403628;0.108700130
2.102426304;0.105540452
2.102448980;0.103022682
2.102471655;0.100972354
2.102494331;0.099276011
2.102517007;0.097855988
2.102539683;0.096657014
2.102562358;0.095646846
2.102585034;0.094777083
2.102607710;0.094034263
2.102630385;0.093400236
2.102653061;0.092860740
2.102675737;0.092404498
2.102698413;0.092022558
2.102721088;0.091707829
2.102743764;0.091454739
2.102766440;0.091258976
2.102789116;0.091111349
2.102811791;0.091023795
2.102834467;0.090986492
2.102857143;0.090995623
2.102879819;0.091061216
2.102902494;0.091174419
2.102925170;0.091340364
2.102947846;0.091561756
2.102970522;0.091832054
2.102993197;0.092174681
2.103015873;0.092587577
2.103038549;0.093078640
2.103061224;0.093657841
2.103083900;0.094337764
2.103106576;0.095134379
2.103129252;0.096068122
2.103151927;0.097165494
2.103174603;0.098461425
2.103197279;0.100002939
2.103219955;0.101855071
2.103242630;0.104110889
2.103265306;0.106909617
2.103287982;0.110472269
2.103310658;0.115179989
2.103333333;0.121776427
2.103356009;0.132043589
2.103378685;0.152509496
2.103401361;0.491732348
2.103424036;0.983264619
2.103446712;1.008995403
2.103469388;1.021578093
2.103492063;1.029887484
2.103514739;1.036032785
2.103537415;1.040870398
2.103560091;1.044823267
2.103582766;1.048133974
2.103605442;1.050954492
2.103628118;1.053386287
2.103650794;1.055500409
2.103673469;1.057348491
2.103696145;1.058967277
2.103718821;1.060390429
2.103741497;1.061638755
2.103764172;1.062730510
2.103786848;1.063680278
2.103809524;1.064499785
2.103832200;1.065198490
2.103854875;1.065783995
2.103877551;1.066262366
2.103900227;1.066638356
2.103922902;1.066915574
2.103945578;1.067096602
2.103968254;1.067183077
2.103990930;1.067175751
2.104013605;1.067074502
2.104036281;1.066878334
2.104058957;1.066585355
2.104081633;1.066192705
2.104104308;1.065696477
2.104126984;1.065091582
2.104149660;1.064371567
2.104172336;1.063528360
2.104195011;1.062551954
2.104217687;1.061429933
2.104240363;1.060146839
2.104263039;1.058683292
2.104285714;1.057014707
2.104308390;1.055106798
2.104331066;1.052922581
2.104353741;1.050403905
2.104376417;1.047472970
2.104399093;1.044017402
2.104421769;1.039866296
2.104444444;1.034741056
2.104467120;1.028140620
2.104489796;1.019009012
2.104512472;1.004470389
2.104535147;0.968358185
2.104557823;0.220955216
2.104580499;1.274307403
2.104603175;0.291622632
2.104625850;0.510898044
2.104648526;1.162347708
2.104671202;1.566052017
2.104693878;1.724467246
2.104716553;0.103545420
2.104739229;0.101397041
2.104761905;0.099629884
2.104784580;0.098153914
2.104807256;0.096909731
2.104829932;0.095862643
2.104852608;0.094961613
2.104875283;0.094192191
2.104897959;0.093535205
2.104920635;0.092975623
2.104943311;0.092501565
2.104965986;0.092103615
2.104988662;0.091774301
2.105011338;0.091507737
2.105034014;0.091299347
2.105056689;0.091139185
2.105079365;0.091040068
2.105102041;0.090991416
2.105124717;0.090992121
2.105147392;0.091043375
2.105170068;0.091144821
2.105192744;0.091298480
2.105215420;0.091506860
2.105238095;0.091763625
2.105260771;0.092091015
2.105283447;0.092487073
2.105306122;0.092959281
2.105328798;0.093517087
2.105351474;0.094172406
2.105374150;0.094940329
2.105396825;0.095840133
2.105419501;0.096896721
2.105442177;0.098142779
2.105464853;0.099622078
2.105487528;0.101394730
2.105510204;0.103546003
2.105532880;0.106201996
2.105555556;0.109559776
2.105578231;0.113951731
2.105600907;0.120004622
2.105623583;0.129133244
2.105646259;0.145835057
2.105668934;0.236690560
2.105691610;0.970406885
2.105714286;1.004876131
2.105736961;1.019163950
2.105759637;1.028199938
2.105782313;1.034748165
2.105804989;1.039844013
2.105827664;1.043977369
2.105850340;1.047422036
2.105873016;1.050346488
2.105895692;1.052861718
2.105918367;1.055044686
2.105941043;1.056950866
2.105963719;1.058619538
2.105986395;1.060086397
2.106009070;1.061373497
2.106031746;1.062500102
2.106054422;1.063481567
2.106077098;1.064330227
2.106099773;1.065056028
2.106122449;1.065666970
2.106145125;1.066169457
2.106167800;1.066568529
2.106190476;1.066868040
2.106213152;1.067070805
2.106235828;1.067178674
2.106258503;1.067192594
2.106281179;1.067112646
2.106303855;1.066938026
2.106326531;1.066667055
2.106349206;1.066297094
2.106371882;1.065824481
2.106394558;1.065244405
2.106417234;1.064550727
2.106439909;1.063735770
2.106462585;1.062789988
2.106485261;1.061701540
2.106507937;1.060455709
2.106530612;1.059034072
2.106553288;1.057413333
2.106575964;1.055561085
2.106598639;1.053442638
2.106621315;1.051003610
2.106643991;1.048171852
2.106666667;1.044844137
2.106689342;1.040865440
2.106712018;1.035987374
2.106734694;1.029774255
2.106757370;1.021344208
2.106780045;1.008473522
2.106802721;0.981462253
2.106825397;0.433932164
2.106848073;0.499248368
2.106870748;1.625739739
2.106893424;1.580548878
2.106916100;0.483732271
2.106938776;1.903137951
2.106961451;0.106849093
2.106984127;0.104076556
2.107006803;0.101836064
2.107029478;0.099994121
2.107052154;0.098459427
2.107074830;0.097168021
2.107097506;0.096082545
2.107120181;0.095149122
2.107142857;0.094352238
2.107165533;0.093671629
2.107188209;0.093091443
2.107210884;0.092599169
2.107233560;0.092184895
2.107256236;0.091840755
2.107278912;0.091560534
2.107301587;0.091339386
2.107324263;0.091166589
2.107346939;0.091055864
2.107369615;0.090995851
2.107392290;0.090988177
2.107414966;0.091025127
2.107437642;0.091114916
2.107460317;0.091256429
2.107482993;0.091451978
2.107505669;0.091695447
2.107528345;0.092007903
2.107551020;0.092387509
2.107573696;0.092841349
2.107596372;0.093378375
2.107619048;0.094009874
2.107641723;0.094750115
2.107664399;0.095617291
2.107687075;0.096634828
2.107709751;0.097833349
2.107732426;0.099253654
2.107755102;0.100951411
2.107777778;0.103004934
2.107800454;0.105528790
2.107823129;0.108699461
2.107845805;0.112808613
2.107868481;0.118389713
2.107891156;0.126592434
2.107913832;0.140658735
2.107936508;0.182595004
2.107959184;0.945825885
2.107981859;0.999966745
2.108004535;1.016486709
2.108027211;1.026379673
2.108049887;1.033381736
2.108072562;1.038760961
2.108095238;1.043088980
2.108117914;1.046676354
2.108140590;1.049710502
2.108163265;1.052313164
2.108185941;1.054567846
2.108208617;1.056534255
2.108231293;1.058256492
2.108253968;1.059766262
2.108276644;1.061093130
2.108299320;1.062255377
2.108321995;1.063269181
2.108344671;1.064147518
2.108367347;1.064900837
2.108390023;1.065537564
2.108412698;1.066064443
2.108435374;1.066486815
2.108458050;1.066808799
2.108480726;1.067033434
2.108503401;1.067162783
2.108526077;1.067198002
2.108548753;1.067139360
2.108571429;1.066986264
2.108594104;1.066737231
2.108616780;1.066389845
2.108639456;1.065940682
2.108662132;1.065385198
2.108684807;1.064717571
2.108707483;1.063930489
2.108730159;1.063014851
2.108752834;1.061959370
2.108775510;1.060750029
2.108798186;1.059369312
2.108820862;1.057795119
2.108843537;1.055996809
2.108866213;1.053941812
2.108888889;1.051579205
2.108911565;1.048841965
2.108934240;1.045635077
2.108956916;1.041817514
2.108979592;1.037166935
2.109002268;1.031302189
2.109024943;1.023484034
2.109047619;1.011939980
2.109070295;0.990249802
2.109092971;0.694999637
2.109115646;0.159079897
2.109138322;0.134587732
2.109160998;0.123304648
2.109183673;0.116248021
2.109206349;0.111278510
2.109229025;0.107545802
2.109251701;0.104627479
2.109274376;0.102282872
2.109297052;0.100362158
2.109319728;0.098766014
2.109342404;0.097425483
2.109365079;0.096300287
2.109387755;0.095333475
2.109410431;0.094508394
2.109433107;0.093803620
2.109455782;0.093202424
2.109478458;0.092691634
2.109501134;0.092260817
2.109523810;0.091901690
2.109546485;0.091607701
2.109569161;0.091373721
2.109591837;0.091188239
2.109614512;0.091065891
2.109637188;0.090994538
2.109659864;0.090978555
2.109682540;0.090994148
2.109705215;0.091079483
2.109727891;0.091208945
2.109750567;0.091391817
2.109773243;0.091622173
2.109795918;0.091919940
2.109818594;0.092283406
2.109841270;0.092719273
2.109863946;0.093236024
2.109886621;0.093844348
2.109909297;0.094557752
2.109931973;0.095393410
2.109954649;0.096373379
2.109977324;0.097526381
2.110000000;0.098890500
2.110022676;0.100517379
2.110045351;0.102479106
2.110068027;0.104880082
2.110090703;0.107878983
2.110113379;0.111733208
2.110136054;0.116900799
2.110158730;0.124337330
2.110181406;0.136459695
2.110204082;0.165054385
2.110226757;0.832234694
2.110249433;0.993878028
2.110272109;1.013456354
2.110294785;1.024374608
2.110317460;1.031904175
2.110340136;1.037596587
2.110362812;1.042135700
2.110385488;1.045875774
2.110408163;1.049026134
2.110430839;1.051720704
2.110453515;1.054050311
2.110476190;1.056079314
2.110498866;1.057854939
2.110521542;1.059410977
2.110544218;1.060778713
2.110566893;1.061977485
2.110589569;1.063024340
2.110612245;1.063932937
2.110634921;1.064714261
2.110657596;1.065377173
2.110680272;1.065928782
2.110702948;1.066374735
2.110725624;1.066719414
2.110748299;1.066966104
2.110770975;1.067117082
2.110793651;1.067173712
