# index;voltage_out
21786;-0.000129362
21787;-0.00013506
21788;-0.000141116
21789;-0.000147506
21790;-0.000154204
21791;-0.000161184
21792;-0.000168418
21793;-0.000175878
21794;-0.000183534
21795;-0.000191355
21796;-0.000199311
21797;-0.000207371
21798;-0.000215501
21799;-0.000223671
21800;-0.000231848
21801;-0.00024
21802;-0.000248095
21803;-0.0002561
21804;-0.000263984
21805;-0.000271716
21806;-0.000279267
21807;-0.000286605
21808;-0.000293702
21809;-0.000300531
21810;-0.000307064
21811;-0.000313276
21812;-0.000319142
21813;-0.00032464
21814;-0.000329747
21815;-0.000334444
21816;-0.000338713
21817;-0.000342536
21818;-0.000345899
21819;-0.000348788
21820;-0.000351192
21821;-0.000353102
21822;-0.000354509
21823;-0.000355409
21824;-0.000355798
21825;-0.000355673
21826;-0.000355036
21827;-0.000353889
21828;-0.000352236
21829;-0.000350083
21830;-0.000347439
21831;-0.000344314
21832;-0.00034072
21833;-0.00033667
21834;-0.000332181
21835;-0.000327269
21836;-0.000321954
21837;-0.000316257
21838;-0.000310199
21839;-0.000303804
21840;-0.000297097
21841;-0.000290104
21842;-0.000282851
21843;-0.000275369
21844;-0.000267684
21845;-0.000259828
21846;-0.000251831
21847;-0.000243725
21848;-0.00023554
21849;-0.00022731
21850;-0.000219065
21851;-0.00021084
21852;-0.000202664
21853;-0.000194572
21854;-0.000186594
21855;-0.000178761
21856;-0.000171105
21857;-0.000163655
21858;-0.000156442
21859;-0.000149492
21860;-0.000142833
21861;-0.000136492
21862;-0.000130494
21863;-0.000124862
21864;-0.000119617
21865;-0.000114782
21866;-0.000110374
21867;-0.000106412
21868;-0.00010291
21869;-9.98821e-05
21870;-9.73408e-05
21871;-9.52956e-05
21872;-9.37545e-05
21873;-9.27235e-05
21874;-9.22066e-05
21875;-9.22057e-05
21876;-9.27206e-05
21877;-9.37492e-05
21878;-9.52873e-05
21879;-9.73285e-05
21880;-9.98649e-05
21881;-0.000102886
21882;-0.00010638
21883;-0.000110333
21884;-0.000114728
21885;-0.000119549
21886;-0.000124777
21887;-0.00013039
21888;-0.000136366
21889;-0.000142681
21890;-0.000149311
21891;-0.000156229
21892;-0.000163407
21893;-0.000170817
21894;-0.00017843
21895;-0.000186216
21896;-0.000194143
21897;-0.000202181
21898;-0.000210297
21899;-0.00021846
21900;-0.000226637
21901;-0.000234796
21902;-0.000242906
21903;-0.000250933
21904;-0.000258846
21905;-0.000266615
21906;-0.000274208
21907;-0.000281596
21908;-0.00028875
21909;-0.000295641
21910;-0.000302243
21911;-0.000308529
21912;-0.000314475
21913;-0.000320058
21914;-0.000325256
21915;-0.000330047
21916;-0.000334415
21917;-0.00033834
21918;-0.000341809
21919;-0.000344806
21920;-0.000347322
21921;-0.000349344
21922;-0.000350867
21923;-0.000351883
21924;-0.000352388
21925;-0.000352381
21926;-0.000351861
21927;-0.00035083
21928;-0.000349292
21929;-0.000347253
21930;-0.000344721
21931;-0.000341705
21932;-0.000338217
21933;-0.000334271
21934;-0.000329882
21935;-0.000325066
21936;-0.000319843
21937;-0.000314232
21938;-0.000308255
21939;-0.000301937
21940;-0.0002953
21941;-0.000288371
21942;-0.000281177
21943;-0.000273746
21944;-0.000266107
21945;-0.000258289
21946;-0.000250324
21947;-0.000242241
21948;-0.000234074
21949;-0.000225853
21950;-0.000217611
21951;-0.00020938
21952;-0.000201192
21953;-0.00019308
21954;-0.000185075
21955;-0.000177209
21956;-0.000169512
21957;-0.000162014
21958;-0.000154746
21959;-0.000147736
21960;-0.00014101
21961;-0.000134597
21962;-0.00012852
21963;-0.000122804
21964;-0.000117471
21965;-0.000112542
21966;-0.000108037
21967;-0.000103973
21968;-0.000100366
21969;-9.72306e-05
21970;-9.45787e-05
21971;-9.24208e-05
21972;-9.07653e-05
21973;-8.96187e-05
21974;-8.89853e-05
21975;-8.88675e-05
21976;-8.92658e-05
21977;-9.01782e-05
21978;-9.16012e-05
21979;-9.35289e-05
21980;-9.59536e-05
21981;-9.88656e-05
21982;-0.000102253
21983;-0.000106103
21984;-0.000110399
21985;-0.000115125
21986;-0.000120261
21987;-0.000125788
21988;-0.000131683
21989;-0.000137923
21990;-0.000144482
21991;-0.000151336
21992;-0.000158457
21993;-0.000165816
21994;-0.000173385
21995;-0.000181133
21996;-0.00018903
21997;-0.000197044
21998;-0.000205145
21999;-0.000213299
22000;-0.000221475
22001;-0.00022964
22002;-0.000237762
22003;-0.00024581
22004;-0.000253751
22005;-0.000261554
22006;-0.000269189
22007;-0.000276625
22008;-0.000283834
22009;-0.000290786
22010;-0.000297456
22011;-0.000303815
22012;-0.00030984
22013;-0.000315507
22014;-0.000320793
22015;-0.000325678
22016;-0.000330143
22017;-0.00033417
22018;-0.000337744
22019;-0.000340849
22020;-0.000343475
22021;-0.000345611
22022;-0.000347247
22023;-0.000348379
22024;-0.000349001
22025;-0.000349111
22026;-0.000348708
22027;-0.000347793
22028;-0.000346371
22029;-0.000344446
22030;-0.000342026
22031;-0.000339121
22032;-0.00033574
22033;-0.000331898
22034;-0.000327609
22035;-0.00032289
22036;-0.000317759
22037;-0.000312236
22038;-0.000306343
22039;-0.000300101
22040;-0.000293536
22041;-0.000286673
22042;-0.000279539
22043;-0.000272161
22044;-0.000264569
22045;-0.000256791
22046;-0.000248858
22047;-0.000240802
22048;-0.000232653
22049;-0.000224443
22050;-0.000216205
22051;-0.000207971
22052;-0.000199772
22053;-0.000191642
22054;-0.000183612
22055;-0.000175713
22056;-0.000167977
22057;-0.000160433
22058;-0.000153112
22059;-0.000146043
22060;-0.000139252
22061;-0.000132767
22062;-0.000126613
22063;-0.000120814
22064;-0.000115393
22065;-0.000110372
22066;-0.000105771
22067;-0.000101606
22068;-9.7895e-05
22069;-9.46523e-05
22070;-9.18905e-05
22071;-8.96203e-05
22072;-8.78508e-05
22073;-8.65888e-05
22074;-8.58391e-05
22075;-8.56045e-05
22076;-8.5886e-05
22077;-8.66822e-05
22078;-8.79898e-05
22079;-8.98036e-05
22080;-9.21162e-05
22081;-9.49184e-05
22082;-9.81988e-05
22083;-0.000101945
22084;-0.00010614
22085;-0.00011077
22086;-0.000115814
22087;-0.000121254
22088;-0.000127067
22089;-0.00013323
22090;-0.000139718
22091;-0.000146507
22092;-0.000153569
22093;-0.000160875
22094;-0.000168398
22095;-0.000176107
22096;-0.000183972
22097;-0.000191962
22098;-0.000200044
22099;-0.000208188
22100;-0.000216361
22101;-0.00022453
22102;-0.000232664
22103;-0.000240731
22104;-0.000248698
22105;-0.000256534
22106;-0.000264209
22107;-0.000271692
22108;-0.000278954
22109;-0.000285966
22110;-0.000292701
22111;-0.000299133
22112;-0.000305235
22113;-0.000310985
22114;-0.000316359
22115;-0.000321336
22116;-0.000325898
22117;-0.000330026
22118;-0.000333703
22119;-0.000336916
22120;-0.000339652
22121;-0.0003419
22122;-0.000343651
22123;-0.000344898
22124;-0.000345636
22125;-0.000345863
22126;-0.000345577
22127;-0.000344779
22128;-0.000343473
22129;-0.000341662
22130;-0.000339355
22131;-0.00033656
22132;-0.000333288
22133;-0.00032955
22134;-0.000325363
22135;-0.000320742
22136;-0.000315704
22137;-0.00031027
22138;-0.00030446
22139;-0.000298297
22140;-0.000291805
22141;-0.00028501
22142;-0.000277936
22143;-0.000270613
22144;-0.000263069
22145;-0.000255332
22146;-0.000247434
22147;-0.000239405
22148;-0.000231276
22149;-0.000223079
22150;-0.000214847
22151;-0.000206611
22152;-0.000198403
22153;-0.000190257
22154;-0.000182203
22155;-0.000174273
22156;-0.000166499
22157;-0.000158911
22158;-0.000151539
22159;-0.000144411
22160;-0.000137556
22161;-0.000131001
22162;-0.000124771
22163;-0.000118891
22164;-0.000113384
22165;-0.000108272
22166;-0.000103574
22167;-9.931e-05
22168;-9.54958e-05
22169;-9.21465e-05
22170;-8.92753e-05
22171;-8.68934e-05
22172;-8.50102e-05
22173;-8.3633e-05
22174;-8.27672e-05
22175;-8.24159e-05
22176;-8.25806e-05
22177;-8.32604e-05
22178;-8.44524e-05
22179;-8.61519e-05
22180;-8.8352e-05
22181;-9.10439e-05
22182;-9.42167e-05
22183;-9.78577e-05
22184;-0.000101953
22185;-0.000106485
22186;-0.000111436
22187;-0.000116787
22188;-0.000122517
22189;-0.000128602
22190;-0.000135018
22191;-0.00014174
22192;-0.000148741
22193;-0.000155994
22194;-0.00016347
22195;-0.000171138
22196;-0.00017897
22197;-0.000186933
22198;-0.000194996
22199;-0.000203128
22200;-0.000211296
22201;-0.000219468
22202;-0.000227611
22203;-0.000235695
22204;-0.000243686
22205;-0.000251554
22206;-0.000259268
22207;-0.000266796
22208;-0.00027411
22209;-0.00028118
22210;-0.00028798
22211;-0.000294482
22212;-0.00030066
22213;-0.000306492
22214;-0.000311952
22215;-0.000317021
22216;-0.000321679
22217;-0.000325906
22218;-0.000329687
22219;-0.000333007
22220;-0.000335852
22221;-0.000338211
22222;-0.000340076
22223;-0.000341438
22224;-0.000342293
22225;-0.000342637
22226;-0.000342468
22227;-0.000341787
22228;-0.000340596
22229;-0.000338901
22230;-0.000336707
22231;-0.000334022
22232;-0.000330858
22233;-0.000327227
22234;-0.000323142
22235;-0.000318619
22236;-0.000313675
22237;-0.000308331
22238;-0.000302606
22239;-0.000296523
22240;-0.000290106
22241;-0.000283378
22242;-0.000276368
22243;-0.000269101
22244;-0.000261606
22245;-0.000253912
22246;-0.00024605
22247;-0.00023805
22248;-0.000229943
22249;-0.000221761
22250;-0.000213535
22251;-0.000205299
22252;-0.000197084
22253;-0.000188923
22254;-0.000180847
22255;-0.000172889
22256;-0.000165078
22257;-0.000157447
22258;-0.000150025
22259;-0.000142841
22260;-0.000135923
22261;-0.000129299
22262;-0.000122994
22263;-0.000117034
22264;-0.000111442
22265;-0.000106239
22266;-0.000101447
22267;-9.70842e-05
22268;-9.31674e-05
22269;-8.97123e-05
22270;-8.67323e-05
22271;-8.42392e-05
22272;-8.22428e-05
22273;-8.07508e-05
22274;-7.9769e-05
22275;-7.93011e-05
22276;-7.9349e-05
22277;-7.99122e-05
22278;-8.09885e-05
22279;-8.25734e-05
22280;-8.46606e-05
22281;-8.72415e-05
22282;-9.0306e-05
22283;-9.38418e-05
22284;-9.78346e-05
22285;-0.000102269
22286;-0.000107126
22287;-0.000112388
22288;-0.000118033
22289;-0.000124038
22290;-0.000130381
22291;-0.000137035
22292;-0.000143975
22293;-0.000151172
22294;-0.000158599
22295;-0.000166225
22296;-0.000174021
22297;-0.000181956
22298;-0.000189999
22299;-0.000198117
22300;-0.000206278
22301;-0.000214451
22302;-0.000222603
22303;-0.000230702
22304;-0.000238717
22305;-0.000246614
22306;-0.000254364
22307;-0.000261936
22308;-0.000269301
22309;-0.000276428
22310;-0.000283291
22311;-0.000289862
22312;-0.000296116
22313;-0.000302027
22314;-0.000307574
22315;-0.000312733
22316;-0.000317485
22317;-0.000321811
22318;-0.000325695
22319;-0.00032912
22320;-0.000332074
22321;-0.000334545
22322;-0.000336523
22323;-0.000338
22324;-0.000338971
22325;-0.000339431
22326;-0.000339379
22327;-0.000338815
22328;-0.000337741
22329;-0.00033616
22330;-0.000334079
22331;-0.000331507
22332;-0.000328452
22333;-0.000324927
22334;-0.000320944
22335;-0.000316521
22336;-0.000311673
22337;-0.000306419
22338;-0.000300781
22339;-0.000294779
22340;-0.000288436
22341;-0.000281779
22342;-0.000274832
22343;-0.000267623
22344;-0.000260179
22345;-0.00025253
22346;-0.000244705
22347;-0.000236735
22348;-0.000228652
22349;-0.000220486
22350;-0.00021227
22351;-0.000204035
22352;-0.000195814
22353;-0.00018764
22354;-0.000179544
22355;-0.000171558
22356;-0.000163713
22357;-0.00015604
22358;-0.000148569
22359;-0.00014133
22360;-0.000134351
22361;-0.00012766
22362;-0.000121282
22363;-0.000115243
22364;-0.000109566
22365;-0.000104275
22366;-9.93887e-05
22367;-9.49277e-05
22368;-9.09092e-05
22369;-8.73489e-05
22370;-8.42608e-05
22371;-8.1657e-05
22372;-7.95478e-05
22373;-7.79412e-05
22374;-7.68437e-05
22375;-7.62594e-05
22376;-7.61905e-05
22377;-7.66371e-05
22378;-7.75974e-05
22379;-7.90674e-05
22380;-8.10412e-05
22381;-8.35108e-05
22382;-8.64664e-05
22383;-8.98961e-05
22384;-9.37862e-05
22385;-9.81212e-05
22386;-0.000102884
22387;-0.000108055
22388;-0.000113614
22389;-0.000119539
22390;-0.000125807
22391;-0.000132392
22392;-0.000139268
22393;-0.000146409
22394;-0.000153785
22395;-0.000161368
22396;-0.000169127
22397;-0.000177033
22398;-0.000185052
22399;-0.000193155
22400;-0.000201309
22401;-0.000209481
22402;-0.00021764
22403;-0.000225753
22404;-0.000233788
22405;-0.000241714
22406;-0.000249499
22407;-0.000257114
22408;-0.000264527
22409;-0.00027171
22410;-0.000278634
22411;-0.000285273
22412;-0.0002916
22413;-0.000297591
22414;-0.000303222
22415;-0.00030847
22416;-0.000313316
22417;-0.00031774
22418;-0.000321726
22419;-0.000325256
22420;-0.000328318
22421;-0.0003309
22422;-0.000332991
22423;-0.000334582
22424;-0.000335669
22425;-0.000336246
22426;-0.000336311
22427;-0.000335863
22428;-0.000334905
22429;-0.00033344
22430;-0.000331473
22431;-0.000329013
22432;-0.000326067
22433;-0.000322649
22434;-0.000318771
22435;-0.000314447
22436;-0.000309695
22437;-0.000304534
22438;-0.000298982
22439;-0.000293062
22440;-0.000286797
22441;-0.000280211
22442;-0.000273329
22443;-0.000266178
22444;-0.000258787
22445;-0.000251184
22446;-0.000243398
22447;-0.000235461
22448;-0.000227402
22449;-0.000219254
22450;-0.000211048
22451;-0.000202817
22452;-0.000194592
22453;-0.000186406
22454;-0.000178291
22455;-0.000170279
22456;-0.000162401
22457;-0.000154688
22458;-0.000147171
22459;-0.000139879
22460;-0.00013284
22461;-0.000126082
22462;-0.000119632
22463;-0.000113515
22464;-0.000107756
22465;-0.000102376
22466;-9.73976e-05
22467;-9.28396e-05
22468;-8.87202e-05
22469;-8.50555e-05
22470;-8.186e-05
22471;-7.9146e-05
22472;-7.69244e-05
22473;-7.52037e-05
22474;-7.39907e-05
22475;-7.329e-05
22476;-7.31044e-05
22477;-7.34343e-05
22478;-7.42784e-05
22479;-7.56333e-05
22480;-7.74934e-05
22481;-7.98512e-05
22482;-8.26973e-05
22483;-8.60203e-05
22484;-8.98069e-05
22485;-9.4042e-05
22486;-9.87086e-05
22487;-0.000103788
22488;-0.000109261
22489;-0.000115104
22490;-0.000121296
22491;-0.00012781
22492;-0.000134622
22493;-0.000141704
22494;-0.000149029
22495;-0.000156566
22496;-0.000164287
22497;-0.000172161
22498;-0.000180157
22499;-0.000188243
22500;-0.000196387
22501;-0.000204556
22502;-0.00021272
22503;-0.000220845
22504;-0.0002289
22505;-0.000236853
22506;-0.000244672
22507;-0.000252327
22508;-0.000259787
22509;-0.000267024
22510;-0.000274009
22511;-0.000280714
22512;-0.000287114
22513;-0.000293183
22514;-0.000298897
22515;-0.000304233
22516;-0.000309172
22517;-0.000313693
22518;-0.000317779
22519;-0.000321414
22520;-0.000324584
22521;-0.000327276
22522;-0.000329479
22523;-0.000331185
22524;-0.000332387
22525;-0.00033308
22526;-0.000333262
22527;-0.000332931
22528;-0.00033209
22529;-0.00033074
22530;-0.000328887
22531;-0.000326539
22532;-0.000323704
22533;-0.000320393
22534;-0.000316619
22535;-0.000312397
22536;-0.000307742
22537;-0.000302673
22538;-0.00029721
22539;-0.000291373
22540;-0.000285186
22541;-0.000278672
22542;-0.000271857
22543;-0.000264767
22544;-0.00025743
22545;-0.000249874
22546;-0.000242129
22547;-0.000234225
22548;-0.000226193
22549;-0.000218064
22550;-0.000209871
22551;-0.000201644
22552;-0.000193417
22553;-0.000185221
22554;-0.000177089
22555;-0.000169053
22556;-0.000161143
22557;-0.000153392
22558;-0.000145829
22559;-0.000138485
22560;-0.000131387
22561;-0.000124565
22562;-0.000118044
22563;-0.000111851
22564;-0.00010601
22565;-0.000100543
22566;-9.54731e-05
22567;-9.08191e-05
22568;-8.65997e-05
22569;-8.28314e-05
22570;-7.9529e-05
22571;-7.67055e-05
22572;-7.43719e-05
22573;-7.25375e-05
22574;-7.12093e-05
22575;-7.03924e-05
22576;-7.00901e-05
22577;-7.03033e-05
22578;-7.10311e-05
22579;-7.22705e-05
22580;-7.40165e-05
22581;-7.62621e-05
22582;-7.89982e-05
22583;-8.22138e-05
22584;-8.58961e-05
22585;-9.00305e-05
22586;-9.46004e-05
22587;-9.95875e-05
22588;-0.000104972
22589;-0.000110733
22590;-0.000116847
22591;-0.000123289
22592;-0.000130035
22593;-0.000137058
22594;-0.000144329
22595;-0.00015182
22596;-0.000159501
22597;-0.000167342
22598;-0.000175312
22599;-0.000183379
22600;-0.000191512
22601;-0.000199677
22602;-0.000207844
22603;-0.00021598
22604;-0.000224053
22605;-0.00023203
22606;-0.000239882
22607;-0.000247576
22608;-0.000255082
22609;-0.000262372
22610;-0.000269415
22611;-0.000276186
22612;-0.000282656
22613;-0.000288802
22614;-0.000294598
22615;-0.000300021
22616;-0.000305052
22617;-0.000309669
22618;-0.000313856
22619;-0.000317594
22620;-0.00032087
22621;-0.000323671
22622;-0.000325987
22623;-0.000327806
22624;-0.000329123
22625;-0.000329933
22626;-0.000330232
22627;-0.000330018
22628;-0.000329293
22629;-0.000328059
22630;-0.000326321
22631;-0.000324085
22632;-0.000321361
22633;-0.000318158
22634;-0.000314489
22635;-0.000310369
22636;-0.000305812
22637;-0.000300837
22638;-0.000295463
22639;-0.000289711
22640;-0.000283603
22641;-0.000277162
22642;-0.000270415
22643;-0.000263387
22644;-0.000256105
22645;-0.000248598
22646;-0.000240895
22647;-0.000233027
22648;-0.000225023
22649;-0.000216915
22650;-0.000208735
22651;-0.000200515
22652;-0.000192287
22653;-0.000184084
22654;-0.000175936
22655;-0.000167877
22656;-0.000159938
22657;-0.00015215
22658;-0.000144543
22659;-0.000137148
22660;-0.000129994
22661;-0.000123108
22662;-0.000116518
22663;-0.000110249
22664;-0.000104328
22665;-9.87752e-05
22666;-9.36144e-05
22667;-8.88653e-05
22668;-8.45467e-05
22669;-8.06756e-05
22670;-7.72671e-05
22671;-7.43346e-05
22672;-7.18897e-05
22673;-6.99418e-05
22674;-6.84987e-05
22675;-6.75658e-05
22676;-6.71469e-05
22677;-6.72434e-05
22678;-6.78548e-05
22679;-6.89786e-05
22680;-7.06102e-05
22681;-7.2743e-05
22682;-7.53685e-05
22683;-7.84761e-05
22684;-8.20535e-05
22685;-8.60863e-05
22686;-9.05584e-05
22687;-9.54521e-05
22688;-0.000100748
22689;-0.000106425
22690;-0.00011246
22691;-0.000118829
22692;-0.000125508
22693;-0.000132469
22694;-0.000139686
22695;-0.000147128
22696;-0.000154768
22697;-0.000162575
22698;-0.000170517
22699;-0.000178564
22700;-0.000186684
22701;-0.000194844
22702;-0.000203012
22703;-0.000211157
22704;-0.000219246
22705;-0.000227247
22706;-0.000235129
22707;-0.00024286
22708;-0.000250411
22709;-0.000257751
22710;-0.000264853
22711;-0.000271687
22712;-0.000278227
22713;-0.000284448
22714;-0.000290325
22715;-0.000295834
22716;-0.000300956
22717;-0.000305668
22718;-0.000309953
22719;-0.000313795
22720;-0.000317177
22721;-0.000320087
22722;-0.000322514
22723;-0.000324447
22724;-0.000325879
22725;-0.000326804
22726;-0.00032722
22727;-0.000327123
22728;-0.000326514
22729;-0.000325396
22730;-0.000323773
22731;-0.000321651
22732;-0.000319038
22733;-0.000315944
22734;-0.000312381
22735;-0.000308362
22736;-0.000303905
22737;-0.000299024
22738;-0.000293741
22739;-0.000288074
22740;-0.000282046
22741;-0.000275681
22742;-0.000269003
22743;-0.000262038
22744;-0.000254813
22745;-0.000247356
22746;-0.000239697
22747;-0.000231865
22748;-0.000223891
22749;-0.000215806
22750;-0.000207642
22751;-0.00019943
22752;-0.000191203
22753;-0.000182992
22754;-0.000174831
22755;-0.000166751
22756;-0.000158783
22757;-0.00015096
22758;-0.000143311
22759;-0.000135867
22760;-0.000128657
22761;-0.000121709
22762;-0.000115051
22763;-0.000108709
22764;-0.000102708
22765;-9.70709e-05
22766;-9.18205e-05
22767;-8.69774e-05
22768;-8.25605e-05
22769;-7.85873e-05
22770;-7.50734e-05
22771;-7.20326e-05
22772;-6.94768e-05
22773;-6.7416e-05
22774;-6.58583e-05
22775;-6.48097e-05
22776;-6.42742e-05
22777;-6.4254e-05
22778;-6.47488e-05
22779;-6.57568e-05
22780;-6.72736e-05
22781;-6.92934e-05
22782;-7.18078e-05
22783;-7.48068e-05
22784;-7.82785e-05
22785;-8.2209e-05
22786;-8.65825e-05
22787;-9.13817e-05
22788;-9.65875e-05
22789;-0.000102179
22790;-0.000108134
22791;-0.000114429
22792;-0.000121039
22793;-0.000127938
22794;-0.000135098
22795;-0.000142492
22796;-0.000150088
22797;-0.000157859
22798;-0.000165772
22799;-0.000173797
22800;-0.000181902
22801;-0.000190055
22802;-0.000198224
22803;-0.000206376
22804;-0.000214479
22805;-0.000222502
22806;-0.000230412
22807;-0.00023818
22808;-0.000245774
22809;-0.000253164
22810;-0.000260321
22811;-0.000267217
22812;-0.000273826
22813;-0.000280121
22814;-0.000286077
22815;-0.000291672
22816;-0.000296883
22817;-0.000301689
22818;-0.000306073
22819;-0.000310016
22820;-0.000313504
22821;-0.000316522
22822;-0.000319059
22823;-0.000321105
22824;-0.000322652
22825;-0.000323693
22826;-0.000324225
22827;-0.000324245
22828;-0.000323754
22829;-0.000322752
22830;-0.000321244
22831;-0.000319235
22832;-0.000316733
22833;-0.000313748
22834;-0.000310292
22835;-0.000306377
22836;-0.000302019
22837;-0.000297234
22838;-0.000292042
22839;-0.000286462
22840;-0.000280516
22841;-0.000274226
22842;-0.000267619
22843;-0.000260718
22844;-0.000253551
22845;-0.000246147
22846;-0.000238533
22847;-0.000230739
22848;-0.000222797
22849;-0.000214736
22850;-0.000206589
22851;-0.000198387
22852;-0.000190162
22853;-0.000181947
22854;-0.000173773
22855;-0.000165674
22856;-0.00015768
22857;-0.000149822
22858;-0.000142133
22859;-0.000134641
22860;-0.000127377
22861;-0.000120369
22862;-0.000113644
22863;-0.00010723
22864;-0.00010115
22865;-9.54295e-05
22866;-9.00907e-05
22867;-8.51545e-05
22868;-8.06403e-05
22869;-7.65659e-05
22870;-7.29473e-05
22871;-6.97988e-05
22872;-6.71326e-05
22873;-6.49593e-05
22874;-6.32873e-05
22875;-6.21232e-05
22876;-6.14714e-05
22877;-6.13344e-05
22878;-6.17127e-05
22879;-6.26046e-05
22880;-6.40065e-05
22881;-6.59127e-05
22882;-6.83155e-05
22883;-7.12054e-05
22884;-7.45707e-05
22885;-7.8398e-05
22886;-8.26721e-05
22887;-8.73759e-05
22888;-9.24906e-05
22889;-9.7996e-05
22890;-0.00010387
22891;-0.00011009
22892;-0.00011663
22893;-0.000123465
22894;-0.000130567
22895;-0.000137909
22896;-0.000145461
22897;-0.000153194
22898;-0.000161077
22899;-0.000169079
22900;-0.000177167
22901;-0.000185311
22902;-0.000193478
22903;-0.000201636
22904;-0.000209752
22905;-0.000217795
22906;-0.000225733
22907;-0.000233535
22908;-0.00024117
22909;-0.000248608
22910;-0.000255819
22911;-0.000262777
22912;-0.000269452
22913;-0.00027582
22914;-0.000281855
22915;-0.000287533
22916;-0.000292832
22917;-0.000297732
22918;-0.000302213
22919;-0.000306258
22920;-0.00030985
22921;-0.000312976
22922;-0.000315623
22923;-0.000317782
22924;-0.000319443
22925;-0.0003206
22926;-0.000321248
22927;-0.000321385
22928;-0.00032101
22929;-0.000320124
22930;-0.000318731
22931;-0.000316836
22932;-0.000314447
22933;-0.000311572
22934;-0.000308223
22935;-0.000304412
22936;-0.000300154
22937;-0.000295466
22938;-0.000290366
22939;-0.000284874
22940;-0.00027901
22941;-0.000272798
22942;-0.000266262
22943;-0.000259428
22944;-0.000252321
22945;-0.000244969
22946;-0.000237402
22947;-0.000229648
22948;-0.000221739
22949;-0.000213704
22950;-0.000205575
22951;-0.000197385
22952;-0.000189164
22953;-0.000180946
22954;-0.000172762
22955;-0.000164644
22956;-0.000156625
22957;-0.000148736
22958;-0.000141007
22959;-0.00013347
22960;-0.000126153
22961;-0.000119086
22962;-0.000112296
22963;-0.00010581
22964;-9.9653e-05
22965;-9.38502e-05
22966;-8.8424e-05
22967;-8.33958e-05
22968;-7.87852e-05
22969;-7.46104e-05
22970;-7.08879e-05
22971;-6.76323e-05
22972;-6.48564e-05
22973;-6.2571e-05
22974;-6.07851e-05
22975;-5.95057e-05
22976;-5.87377e-05
22977;-5.84841e-05
22978;-5.87457e-05
22979;-5.95214e-05
22980;-6.0808e-05
22981;-6.26004e-05
22982;-6.48912e-05
22983;-6.76713e-05
22984;-7.09296e-05
22985;-7.46531e-05
22986;-7.88268e-05
22987;-8.34342e-05
22988;-8.84569e-05
22989;-9.38749e-05
22990;-9.96667e-05
22991;-0.000105809
22992;-0.000112278
22993;-0.000119048
22994;-0.000126091
22995;-0.000133381
22996;-0.000140887
22997;-0.000148581
22998;-0.000156431
22999;-0.000164408
23000;-0.000172478
23001;-0.000180612
23002;-0.000188775
23003;-0.000196937
23004;-0.000205064
23005;-0.000213126
23006;-0.00022109
23007;-0.000228924
23008;-0.000236599
23009;-0.000244083
23010;-0.000251348
23011;-0.000258365
23012;-0.000265106
23013;-0.000271546
23014;-0.000277657
23015;-0.000283418
23016;-0.000288805
23017;-0.000293797
23018;-0.000298374
23019;-0.000302519
23020;-0.000306215
23021;-0.000309448
23022;-0.000312205
23023;-0.000314476
23024;-0.00031625
23025;-0.000317522
23026;-0.000318287
23027;-0.00031854
23028;-0.000318282
23029;-0.000317513
23030;-0.000316236
23031;-0.000314455
23032;-0.000312178
23033;-0.000309413
23034;-0.000306172
23035;-0.000302466
23036;-0.000298309
23037;-0.000293719
23038;-0.000288712
23039;-0.000283308
23040;-0.000277529
23041;-0.000271395
23042;-0.000264932
23043;-0.000258165
23044;-0.000251119
23045;-0.000243822
23046;-0.000236303
23047;-0.000228591
23048;-0.000220716
23049;-0.000212709
23050;-0.0002046
23051;-0.000196423
23052;-0.000188208
23053;-0.000179988
23054;-0.000171795
23055;-0.000163662
23056;-0.000155619
23057;-0.000147699
23058;-0.000139933
23059;-0.000132351
23060;-0.000124983
23061;-0.000117858
23062;-0.000111004
23063;-0.000104448
23064;-9.8216e-05
23065;-9.23322e-05
23066;-8.68197e-05
23067;-8.17004e-05
23068;-7.69943e-05
23069;-7.27201e-05
23070;-6.88945e-05
23071;-6.55325e-05
23072;-6.26474e-05
23073;-6.02504e-05
23074;-5.8351e-05
23075;-5.69566e-05
23076;-5.60726e-05
23077;-5.57024e-05
23078;-5.58473e-05
23079;-5.65067e-05
23080;-5.76778e-05
23081;-5.9356e-05
23082;-6.15343e-05
23083;-6.42042e-05
23084;-6.73548e-05
23085;-7.09736e-05
23086;-7.50462e-05
23087;-7.95563e-05
23088;-8.4486e-05
23089;-8.98156e-05
23090;-9.55239e-05
23091;-0.000101588
23092;-0.000107985
23093;-0.000114688
23094;-0.000121671
23095;-0.000128906
23096;-0.000136365
23097;-0.000144018
23098;-0.000151834
23099;-0.000159784
23100;-0.000167835
23101;-0.000175956
23102;-0.000184115
23103;-0.000192279
23104;-0.000200416
23105;-0.000208494
23106;-0.000216482
23107;-0.000224348
23108;-0.000232061
23109;-0.00023959
23110;-0.000246907
23111;-0.000253982
23112;-0.000260787
23113;-0.000267297
23114;-0.000273484
23115;-0.000279326
23116;-0.000284799
23117;-0.000289882
23118;-0.000294555
23119;-0.000298799
23120;-0.000302599
23121;-0.000305938
23122;-0.000308804
23123;-0.000311186
23124;-0.000313074
23125;-0.000314461
23126;-0.000315342
23127;-0.000315712
23128;-0.00031557
23129;-0.000314918
23130;-0.000313756
23131;-0.00031209
